"Strain","ColonyID","Size","MinorAxisLength","Eccentricity","MeanIntensity","Radius","Type","PlateNumber","Date"
"WT_37",116,568,26.5140651212611,0.242164616376856,0.496681120425406,13.44618962206,3,"3","H"
"WT_37",117,581,26.7780689536424,0.262868123376231,0.485733705902685,13.5991927654836,3,"3","H"
"WT_37",118,544,25.9070514354758,0.269598871210578,0.488689828712448,13.1590492849591,3,"3","H"
"WT_37",119,482,24.025082818888,0.353617262029543,0.46330881933077,12.3864993093524,3,"3","H"
"WT_37",120,666,28.7122664175933,0.241228574851807,0.492777802649744,14.5600269298654,3,"3","H"
"WT_37",121,826,31.6754720444955,0.303544814116121,0.484869435126977,16.2149303417502,3,"3","H"
"WT_37",122,659,28.4162115502124,0.27702951348366,0.498881073476478,14.4833081509411,3,"3","H"
"WT_37",123,597,27.2591676029671,0.219254220215492,0.483023062133638,13.7851732688321,3,"3","H"
"WT_37",124,466,23.9386021438309,0.275018163293422,0.467049449191287,12.1791792400657,3,"3","H"
"WT_37",125,732,30.2881721613384,0.186817815555795,0.502006045186411,15.2644304409478,3,"3","H"
"WT_37",126,1235,35.0900776782226,0.739477058537434,0.501039125984804,19.8270701173164,3,"3","H"
"WT_37",127,815,31.9294576411449,0.195795793933533,0.501413841516419,16.1065998038006,3,"3","H"
"WT_37",128,560,25.9029572166579,0.357209653708687,0.503573374017038,13.3511623562491,3,"3","H"
"WT_37",129,688,29.1273475640064,0.254911773548489,0.498977557606144,14.7985540406638,3,"3","H"
"WT_37",130,651,28.6806403182557,0.138218246321809,0.497802741332632,14.3951288950689,3,"3","H"
"WT_37",131,457,21.456551019676,0.661536220481903,0.48269371895333,12.0609957294575,3,"3","H"
"WT_37",132,619,27.4598732261342,0.296691926537385,0.486559812116811,14.0368735674211,3,"3","H"
"WT_37",133,470,21.7658651107457,0.650525941429466,0.481006544559394,12.2313387045892,3,"3","H"
"WT_37",134,515,24.9584493733683,0.333353731628488,0.49322694298467,12.8034991851701,3,"3","H"
"WT_37",135,692,29.5183012382892,0.157613108395059,0.499602417021678,14.8415107465239,3,"3","H"
"WT_37",136,385,19.7289964427377,0.644050345664445,0.465108556071859,11.0701990126989,3,"3","H"
"WT_37",137,899,22.8143493279741,0.905821590886935,0.494294969265885,16.916281733266,3,"3","H"
"WT_37",138,609,23.1581989284679,0.739227997252517,0.49666902887205,13.9230284308382,3,"3","H"
"WT_37",139,553,24.8720514927171,0.502943564480989,0.490497504115261,13.2674551840071,3,"3","H"
"WT_37",140,643,27.3803880281595,0.425358356839878,0.482682594489706,14.3064061460654,3,"3","H"
"WT_37",141,511,24.6559367211088,0.361333636019068,0.482890377046466,12.7536799332552,3,"3","H"
"WT_37",142,468,22.1407167020346,0.618658161568136,0.473015948861706,12.2052868353847,3,"3","H"
"WT_37",143,621,27.7177681398378,0.242957272134793,0.486412509992596,14.0595319737228,3,"3","H"
"WT_37",144,474,23.0652211470275,0.486131885611717,0.471894838965664,12.2832766821853,3,"3","H"
"WT_37",145,1196,34.7444163457745,0.618657439217472,0.470485945975202,19.5114997854038,3,"3","H"
"WT_37",146,571,26.6819321847267,0.211837637230652,0.481810462714518,13.4816521617695,3,"3","H"
"WT_37",147,787,31.15248045113,0.253630009247765,0.492185563184625,15.8275039228124,3,"3","H"
"WT_37",148,874,31.4831526507922,0.456659164234222,0.492057429256561,16.6794136744861,3,"3","H"
"WT_37",149,555,25.4429637080431,0.433942873538789,0.479151066203819,13.2914253122832,3,"3","H"
"WT_37",150,963,31.8667973967255,0.563687382614733,0.487615294171819,17.5080672946785,3,"3","H"
"WT_37",151,560,22.9190225753014,0.691523080178668,0.464906994047619,13.3511623562491,3,"3","H"
"WT_37",152,622,26.8801214893423,0.422819624945896,0.485748094421009,14.0708474942456,3,"3","H"
"WT_37",153,532,25.1016086333705,0.415138750122365,0.479935252408544,13.0131033750515,3,"3","H"
"WT_37",154,790,31.0925404362558,0.289315979684447,0.51202291319888,15.8576420089872,3,"3","H"
"WT_37",155,792,29.8196838010338,0.476711665736509,0.490610279013375,15.8777022852037,3,"3","H"
"WT_37",156,750,30.6862378690315,0.175621844521664,0.489678244988107,15.4509680809276,3,"3","H"
"WT_37",157,721,28.8587766066207,0.428212412192966,0.493054857479347,15.1493045364635,3,"3","H"
"WT_37",158,874,33.0004656221725,0.21307409733663,0.49063199066007,16.6794136744861,3,"3","H"
"WT_37",159,603,23.480329048905,0.700344670387414,0.475973566165097,13.8542723146626,3,"3","H"
"WT_37",160,596,25.2702034447759,0.547560119979182,0.471127053701537,13.7736230587866,3,"3","H"
"WT_42",1,727,28.4442737838817,0.493271948952722,0.489460071994343,15.212208493694,3,"1","H"
"WT_42",2,613,21.6884136734829,0.825423452591355,0.504167785275739,13.9686778268619,3,"1","H"
"WT_42",3,510,22.4401221054228,0.668497487910413,0.479400657272456,12.7411946831423,3,"1","H"
"WT_42",4,745,30.6999871328419,0.127506538067802,0.493673292647066,15.3993787279528,3,"1","H"
"WT_42",5,657,26.6940788015949,0.552517653587564,0.477554851344367,14.4613137447035,3,"1","H"
"WT_42",6,630,27.6679498983981,0.303703048254393,0.499947143469303,14.1610461582394,3,"1","H"
"WT_42",7,642,28.4225997261282,0.163165279986915,0.496692761465492,14.2952770847575,3,"1","H"
"WT_42",8,511,22.5233154953196,0.657706294249069,0.468966742538528,12.7536799332552,3,"1","H"
"WT_42",9,930,31.9976482184498,0.505674346047765,0.491968128752173,17.2054698904426,3,"1","H"
"WT_42",10,717,29.8540651563217,0.221951931132604,0.495883981264442,15.1072230536846,3,"1","H"
"WT_42",11,487,24.241193996355,0.334625082495465,0.485506652772295,12.4505788849959,3,"1","H"
"WT_42",12,550,26.0348411669314,0.265592182168774,0.483974687764028,13.2314185710031,3,"1","H"
"WT_42",13,876,32.4439126065138,0.334714876091387,0.496355829791829,16.6984867666804,3,"1","H"
"WT_42",14,425,22.5737685089125,0.353744181494431,0.48531715317473,11.6310662292032,3,"1","H"
"WT_42",15,331,15.604038135156,0.818369299220551,0.534329215171943,10.2645298151856,3,"1","H"
"WT_42",16,762,30.9660380978498,0.162788770478997,0.497041058683496,15.5740853109275,3,"1","H"
"WT_42",17,509,24.748495968381,0.342181288882922,0.479657223899132,12.7286971865761,3,"1","H"
"WT_42",18,700,28.8537281928098,0.393397895212675,0.493441839250716,14.9270533036046,3,"1","H"
"WT_42",19,868,32.8258517774271,0.228689787425618,0.495968186245389,16.6220630851748,3,"1","H"
"WT_42",20,645,27.2850181204915,0.430182931725132,0.472397190149152,14.3286383368604,3,"1","H"
"WT_42",21,574,25.2719118471852,0.516238003701541,0.47535908856501,13.5170216641646,3,"1","H"
"WT_42",22,642,28.4328557398905,0.160973240063482,0.49505783339311,14.2952770847575,3,"1","H"
"WT_42",23,540,20.5112696028471,0.793772373427793,0.50889946119857,13.1105811671049,3,"1","H"
"WT_42",24,778,31.2273785969207,0.183216233792377,0.526010119273899,15.7367433559485,3,"1","H"
"WT_42",25,589,27.1588403457084,0.190914498285071,0.500211416377019,13.6924987844532,3,"1","H"
"WT_42",26,621,26.1526284648409,0.51694721164185,0.473632591444193,14.0595319737228,3,"1","H"
"WT_42",27,718,26.579252314925,0.645747125932662,0.49918434257559,15.1177544059944,3,"1","H"
"WT_42",28,679,29.3190875779382,0.123150320719857,0.498749634884187,14.7014425387033,3,"1","H"
"WT_42",29,983,30.9039342556608,0.648435813212231,0.490972202346639,17.6889405595323,3,"1","H"
"WT_42",30,710,29.3921068376628,0.300282577086325,0.506271813087541,15.0332970166391,3,"1","H"
"WT_42",31,987,29.0569556075429,0.744933198009288,0.496913033755698,17.7248937278451,3,"1","H"
"WT_42",32,837,32.5128423889269,0.135784856297755,0.493882336572215,16.3225419201739,3,"1","H"
"WT_42",33,814,31.9679286794858,0.177242367068358,0.500121770514386,16.0967154212779,3,"1","H"
"WT_42",34,724,30.2894984473174,0.113127649749339,0.496243114880591,15.1807890966532,3,"1","H"
"WT_42",35,751,30.5066838718715,0.236052276527511,0.504908353002513,15.4612652950535,3,"1","H"
"WT_42",36,543,25.3259394962477,0.391856271063698,0.512535024499248,13.1469490071955,3,"1","H"
"WT_42",37,479,17.9838793288156,0.849422917277734,0.530548709317939,12.3478919448639,3,"1","H"
"WT_42",38,552,25.7639677393858,0.337985665463093,0.505745973191566,13.255453865238,3,"1","H"
"WT_42",39,529,25.4339117325484,0.316855136037103,0.491001271274608,12.9763604215984,3,"1","H"
"WT_42",40,537,24.9640872312497,0.42115243784542,0.492408634652695,13.074112164147,3,"1","H"
"WT_42",41,812,31.7773281070642,0.221573899958302,0.498014467192653,16.0769284249585,3,"1","H"
"WT_42",42,507,24.5589396496778,0.384942793001807,0.486627775098797,12.7036653094759,3,"1","H"
"WT_42",43,620,27.3385934780798,0.327527482936305,0.506485172140224,14.0482073388013,3,"1","H"
"WT_42",44,738,30.4759032905694,0.163316660558847,0.49675363871297,15.3268619098509,3,"1","H"
"WT_42",45,826,32.2426597475556,0.160847934639597,0.496565010124118,16.2149303417502,3,"1","H"
"WT_42",46,661,25.6639337923235,0.62812799219328,0.488113404094122,14.505269206998,3,"1","H"
"WT_42",47,777,31.267981106678,0.161172424440372,0.500453359364658,15.7266265157155,3,"1","H"
"WT_42",48,1260,33.6966288743353,0.731140208633759,0.53769654109352,20.0267435343736,3,"1","H"
"WT_42",49,630,26.9982087413742,0.431005447811601,0.488260039680031,14.1610461582394,3,"1","H"
"WT_42",50,647,28.0970432460622,0.292542463237333,0.509306540152688,14.3508360857796,3,"1","H"
"WT_42",51,755,30.511718771378,0.25410145561633,0.50032047838544,15.5023857540948,3,"1","H"
"WT_42",52,819,31.719539999075,0.268410884481893,0.497753279013948,16.1460768233192,3,"1","H"
"WT_42",53,746,30.7711721279674,0.0985627962722636,0.501062911066773,15.4097104156148,3,"1","H"
"WT_42",54,541,25.851625901563,0.260674259969452,0.492995252890704,13.1227149792042,3,"1","H"
"WT_42",55,799,31.5809458792436,0.203417347559072,0.502166345157216,15.9477145403612,3,"1","H"
"WT_42",56,775,31.082928162288,0.209221760546198,0.50434429268631,15.7063732857855,3,"1","H"
"WT_42",57,652,28.5465514047922,0.198484524514298,0.514199349073432,14.4061808190732,3,"1","H"
"WT_42",58,785,31.5344002046148,0.115013245340991,0.502832556601802,15.8073799427443,3,"1","H"
"WT_42",59,557,26.4510218629265,0.175905396016368,0.511252272825559,13.3153522899085,3,"1","H"
"WT_42",60,414,22.4888885859833,0.409435687112264,0.497562336616354,11.4795597859887,3,"1","H"
"WT_42",61,677,28.8912508409245,0.257054634134948,0.514579866529188,14.6797749623905,3,"1","H"
"WT_42",62,477,23.7202152554912,0.408953237095163,0.490450247981731,12.3220864998452,3,"1","H"
"WT_42",63,438,22.6490681299435,0.425520439192761,0.490269962698363,11.8076132282735,3,"1","H"
"WT_42",64,655,28.5666344945332,0.213264176754944,0.509945111719104,14.4392858358848,3,"1","H"
"WT_42",65,917,33.7611052017686,0.221692307016486,0.501891715558864,17.0847934032149,3,"1","H"
"WT_42",66,893,25.834702566226,0.823600951709126,0.493958560611462,16.8597369007385,3,"1","H"
"WT_42",67,523,25.345794484217,0.272179823785819,0.517417037190785,12.9025606169521,3,"1","H"
"WT_42",68,785,31.4803599520483,0.140712945488552,0.503849498382978,15.8073799427443,3,"1","H"
"WT_42",69,908,31.3345545550498,0.530255701512514,0.524439981072058,17.0007463558187,3,"1","H"
"WT_42",70,662,28.9494561439736,0.11868805595682,0.510375944502712,14.5162372760185,3,"1","H"
"WT_42",71,1028,29.6351503380838,0.744967751475297,0.510553653668699,18.0892941541934,3,"1","H"
"WT_42",72,473,21.374404722003,0.680944108572124,0.497894215833554,12.2703127981699,3,"1","H"
"WT_42",73,732,30.4573067128676,0.114074518701156,0.504580125969465,15.2644304409478,3,"1","H"
"WT_42",74,652,28.5369136709602,0.212394241490212,0.490696912656297,14.4061808190732,3,"1","H"
"WT_42",75,1042,34.2847881691178,0.482214374543321,0.545063148484399,18.2120537393098,3,"1","H"
"WT_42",76,681,29.3143103606934,0.143743796691746,0.514561044516407,14.7230782274347,3,"1","H"
"WT_42",77,797,31.6756914257237,0.159067798496713,0.504722258954737,15.9277424416796,3,"1","H"
"WT_42",78,475,19.3503560048644,0.790702824973383,0.480090815012495,12.2962268984148,3,"1","H"
"WT_42",79,542,24.8292617566924,0.503268456562168,0.48809290624992,13.134837582232,3,"1","H"
"WT_42",80,646,28.2247333002156,0.255735159265022,0.51435935900766,14.3397415065519,3,"1","H"
"WT_42",81,748,30.8028013782647,0.104988108534924,0.504991929755401,15.4303530376163,3,"1","H"
"WT_42",82,675,29.1591417343547,0.156055682560139,0.509873230630896,14.6580753570876,3,"1","H"
"WT_42",83,489,24.4653248394339,0.282501395082775,0.523915274303631,12.4761185608295,3,"1","H"
"WT_42",84,571,26.0431872294935,0.369748645823957,0.499715562419428,13.4816521617695,3,"1","H"
"WT_42",85,556,26.4013544776252,0.187973734359938,0.51300765545495,13.3033941803657,3,"1","H"
"WT_42",86,570,26.6424892144362,0.216703009220916,0.515076294770561,13.4698416889272,3,"1","H"
"WT_42",87,666,28.8189625537447,0.210062154907135,0.508469960761799,14.5600269298654,3,"1","H"
"WT_42",88,691,28.917373909191,0.31685108448853,0.515423603558318,14.8307832346441,3,"1","H"
"WT_42",89,561,25.9430953651921,0.343959047703035,0.499323681721995,13.3630777199381,3,"1","H"
"WT_42",90,448,23.4721806002576,0.286462805518193,0.492318222256343,11.9416426428837,3,"1","H"
"WT_42",91,737,30.508593501918,0.139453001350025,0.504620065541009,15.3164743370481,3,"1","H"
"WT_42",92,439,21.777257291945,0.581225624006244,0.487141844297455,11.821084554079,3,"1","H"
"WT_42",93,572,22.67396983918,0.724008705851817,0.486740886034368,13.4934522972117,3,"1","H"
"WT_42",94,585,26.7532733291072,0.292667868455702,0.521392032482631,13.6459255244017,3,"1","H"
"WT_42",95,485,23.826276755962,0.411646674101349,0.49830152732705,12.4249867122319,3,"1","H"
"WT_42",96,586,27.2461214346749,0.11553804250655,0.514414190374076,13.6575837285993,3,"1","H"
"WT_42",97,333,18.0273359703247,0.664188668895293,0.478988433967254,10.2954937763665,3,"1","H"
"WT_42",98,633,27.6831008994856,0.315077975786694,0.508344901764964,14.1947228910726,3,"1","H"
"WT_42",99,444,22.9710061663369,0.387056920989528,0.507425597501149,11.8882122064507,3,"1","H"
"WT_42",100,427,23.1634416656545,0.24130592213021,0.513377537197623,11.6584013226719,3,"1","H"
"WT_42",101,762,30.874424484413,0.192713502222291,0.51373486482616,15.5740853109275,3,"1","H"
"WT_42",102,470,23.6339214884927,0.385012262437032,0.50036201286254,12.2313387045892,3,"1","H"
"WT_42",103,402,21.414108156889,0.505037379175122,0.509373675971159,11.3119659761636,3,"1","H"
"WT_42",104,891,27.6498367305069,0.741757724935738,0.512271748414296,16.840846433293,3,"1","H"
"WT_42",105,550,25.8674045167962,0.307595451001912,0.519834412915908,13.2314185710031,3,"1","H"
"WT_42",106,475,23.1450974245856,0.476128679561732,0.494886780712292,12.2962268984148,3,"1","H"
"WT_42",107,546,25.9881612998239,0.248077411900112,0.516399716908663,13.1832165216365,3,"1","H"
"WT_42",108,736,25.4305609482157,0.738703268463443,0.507716243667381,15.3060797146516,3,"1","H"
"WT_42",109,765,30.8507272218401,0.220061302071796,0.511809284376329,15.6047128435803,3,"1","H"
"WT_42",110,477,24.0251152925931,0.344614644940946,0.488943297879348,12.3220864998452,3,"1","H"
"WT_42",111,490,24.416729811871,0.330172782018736,0.495452580728821,12.4888688130694,3,"1","H"
"WT_42",112,697,29.4005456150767,0.232842098732863,0.518429574122026,14.8950324158795,3,"1","H"
"WT_42",113,651,28.5451587594452,0.195258953264044,0.51516316565029,14.3951288950689,3,"1","H"
"WT_42",114,779,31.3435775006351,0.146621979893505,0.519960356915988,15.7468536964428,3,"1","H"
"WT_42",115,505,19.9304116693739,0.794859646831023,0.452033975225303,12.6785840109538,3,"1","H"
"WT_42",116,672,29.0038276123561,0.19114491933957,0.511235010853302,14.6254655828629,3,"1","H"
"WT_42",117,415,22.6053679101302,0.283441335579157,0.492159633031716,11.4934156266218,3,"1","H"
"WT_42",118,680,28.9568119069451,0.255310990046091,0.516752247209816,14.7122643602193,3,"1","H"
"WT_42",119,580,26.6415234103511,0.306801273498775,0.489188269714166,13.5874844613195,3,"1","H"
"WT_42",120,578,27.2606130376228,0.0527624820604033,0.497383580322779,13.5640375336487,3,"1","H"
"WT_42",121,581,26.9286146803138,0.210584824430456,0.516154757125849,13.5991927654836,3,"1","H"
"WT_42",122,551,26.293403802817,0.217567154405905,0.489440776063156,13.2434416707768,3,"1","H"
"WT_42",123,487,24.2280073640315,0.349164581483155,0.495040854205291,12.4505788849959,3,"1","H"
"WT_42",124,661,14.8019112246057,0.969414867684011,0.391909220407351,14.505269206998,3,"1","H"
"WT_42",125,535,18.2583334422268,0.873025701100303,0.539240625400683,13.0497428751806,3,"1","H"
"WT_42",126,773,31.0715896058334,0.20321563901271,0.510096551428568,15.686093905752,3,"1","H"
"WT_42",127,492,24.951020179961,0.138739599181523,0.518195638016316,12.5143303457446,3,"1","H"
"WT_42",128,725,29.8944468534373,0.258029702296239,0.51557574238107,15.1912694493662,3,"1","H"
"WT_42",129,653,28.1852111798678,0.299226495890308,0.515862766533111,14.4172242709204,3,"1","H"
"WT_42",130,1064,32.838644553049,0.608457884133697,0.510301665762687,18.4033072815609,3,"1","H"
"WT_42",131,725,29.8183885319658,0.273880417471987,0.50850869753844,15.1912694493662,3,"1","H"
"WT_42",132,605,27.6615389110786,0.13198473887629,0.519128242078693,13.8772288711109,3,"1","H"
"WT_42",133,469,23.3578941902685,0.44172398647467,0.488142201590607,12.2183197134548,3,"1","H"
"WT_42",134,736,30.3576793119667,0.190107178539498,0.517601650054564,15.3060797146516,3,"1","H"
"WT_42",135,717,29.7360079618427,0.254779325013977,0.515121046692607,15.1072230536846,3,"1","H"
"WT_42",136,745,30.6135719123783,0.163065752932281,0.51457551619127,15.3993787279528,3,"1","H"
"WT_42",137,450,21.5079836475118,0.624547090671246,0.489784451328739,11.968268412043,3,"1","H"
"WT_42",138,818,32.0839608558834,0.162025328430628,0.513720799307113,16.1362166228128,3,"1","H"
"WT_42",139,485,23.2678976154166,0.518895612895855,0.489993957955977,12.4249867122319,3,"1","H"
"WT_42",140,519,24.3181399622401,0.481343405876059,0.492727258773669,12.8531253370294,3,"1","H"
"WT_42",141,597,27.4345622012163,0.150949514684154,0.525047684736722,13.7851732688321,3,"1","H"
"WT_42",142,700,29.1148125624935,0.315324818011,0.54479821891455,14.9270533036046,3,"1","H"
"WT_42",143,514,24.3624919114373,0.459465531551937,0.482764173601324,12.7910625633084,3,"1","H"
"WT_42",144,840,32.592237262219,0.127731125558159,0.510690637258887,16.3517676229325,3,"1","H"
"WT_42",145,628,27.6480464379328,0.299570429459142,0.523485695669701,14.1385504392572,3,"1","H"
"WT_42",146,527,25.0048644108386,0.375038669731523,0.502490198917673,12.9518072105347,3,"1","H"
"WT_42",147,716,29.6493953661658,0.271645899138277,0.521092255239131,15.0966843547712,3,"1","H"
"WT_42",148,644,27.9653374417209,0.306860345251399,0.519541184754041,14.3175265567193,3,"1","H"
"WT_42",149,735,30.4162227537775,0.1602826835291,0.513522391949762,15.2956780282891,3,"1","H"
"WT_42",150,485,24.0141597579579,0.369002394108128,0.501418153115955,12.4249867122319,3,"1","H"
"WT_42",151,407,13.8857651363029,0.929639924651748,0.356802442058812,11.3820966292157,3,"1","H"
"WT_42",152,533,24.5387577819819,0.489301927524427,0.485371286338908,13.0253279934119,3,"1","H"
"WT_42",153,767,30.9159675770544,0.213259188552304,0.509415965971293,15.6250978461886,3,"1","H"
"WT_42",154,761,30.6789901126335,0.243590677035836,0.514005614644567,15.5638627398813,3,"1","H"
"WT_42",155,735,30.1885362412837,0.233428754854206,0.516198441442708,15.2956780282891,3,"1","H"
"WT_42",156,608,27.500508741224,0.24568654893015,0.489273252380018,13.9115926766041,3,"1","H"
"WT_42",157,456,22.4844555024511,0.531065930815832,0.497657112212154,12.0477926650407,3,"1","H"
"WT_42",158,487,23.5413104515754,0.481713682253169,0.483454368165461,12.4505788849959,3,"1","H"
"WT_42",159,760,30.9876348000836,0.13644954071988,0.504563785467335,15.5536334500875,3,"1","H"
"WT_42",160,689,29.5263805782692,0.125424252829889,0.510117230702796,14.8093048986315,3,"1","H"
"WT_42",161,581,26.0026483128779,0.466312625145399,0.484910296629577,13.5991927654836,3,"1","H"
"WT_42",162,530,25.2066141093787,0.382307700878261,0.492784990116915,12.9886196217077,3,"1","H"
"WT_42",163,720,24.8480061375804,0.748778611762694,0.462310251627995,15.138795132121,3,"1","H"
"WT_42",164,622,26.4782749567712,0.505961875074568,0.481212306267403,14.0708474942456,3,"1","H"
"WT_42",165,620,27.8792936300322,0.184014709668064,0.513524086986847,14.0482073388013,3,"1","H"
"WT_42",166,781,31.4725033424461,0.102429133089346,0.518252035505,15.7670549282211,3,"1","H"
"WT_42",167,597,27.5012236036269,0.114539179868958,0.51715312987775,13.7851732688321,3,"1","H"
"WT_42",168,722,29.8606409805784,0.249958947403188,0.511930166655079,15.1598066552544,3,"1","H"
"WT_42",169,442,21.8491473444135,0.625066106938109,0.483076760012782,11.8614067333194,3,"1","H"
"WT_42",170,642,23.8521508032919,0.726452086113854,0.38180657390398,14.2952770847575,3,"1","H"
"WT_42",171,619,27.8371584585373,0.191813448745621,0.513623457634334,14.0368735674211,3,"1","H"
"WT_42",172,362,19.37209208784,0.599377255654926,0.480904069577562,10.7344389140063,3,"1","H"
"WT_42",173,1050,30.9633641866933,0.699603558270207,0.507367455751347,18.2818319785786,3,"1","H"
"WT_42",174,829,32.2274250207259,0.185682210421614,0.509034148336984,16.2443496529212,3,"1","H"
"WT_42",175,649,28.6575983302511,0.126155966553622,0.514944288161798,14.3729995523996,3,"1","H"
"WT_42",176,885,32.8787962628882,0.286159449451072,0.5108512795894,16.7840474639657,3,"1","H"
"WT_42",177,638,28.304985463957,0.178061105270841,0.512606223255285,14.2506739274063,3,"1","H"
"WT_42",178,491,17.8528087996802,0.862246102878771,0.354964991005193,12.5016060614723,3,"1","H"
"WT_42",179,554,25.9640853352132,0.300677354819384,0.473544013900868,13.2794456565709,3,"1","H"
"WT_42",180,829,32.1029760124069,0.22133527021412,0.509838355503496,16.2443496529212,3,"1","H"
"WT_42",181,496,18.4226389467238,0.845364726226475,0.370224385970995,12.5650986286284,3,"1","H"
"WT_42",182,756,30.6460786351978,0.224266163486745,0.509479904583274,15.5126488374792,3,"1","H"
"WT_42",183,690,29.3358745336793,0.210768339761646,0.515290537698844,14.8200479576422,3,"1","H"
"WT_42",184,456,23.2337106751486,0.385770632380618,0.400132103033712,12.0477926650407,3,"1","H"
"WT_42",185,377,20.6078151587816,0.487696461062221,0.46387079073669,10.9545801878159,3,"1","H"
"WT_42",186,509,16.885815288764,0.899246295182182,0.473807508347252,12.7286971865761,3,"1","H"
"WT_42",187,1623,29.1274357964319,0.947939685750273,0.447999268902397,22.7292090772269,3,"1","H"
"WT_42",188,479,17.1167474131415,0.878290392174715,0.476642570168748,12.3478919448639,3,"1","H"
"WT_42",189,561,24.4218600997372,0.563962062531271,0.472040642657886,13.3630777199381,3,"1","H"
"WT_42",190,465,21.4769851754381,0.664535366487377,0.443371314789246,12.1661044330329,3,"1","H"
"WT_42",191,482,21.9065888877371,0.663333546050078,0.452396864343396,12.3864993093524,3,"1","H"
"WT_42",192,1135,34.7101718407943,0.567765258574811,0.492166405465152,19.0074122599212,3,"1","H"
"WT_42",193,338,14.5775479215435,0.871118294813533,0.496406476740441,10.3724992904372,3,"1","H"
"WT_42",1,651,21.4929456897988,0.834023933587729,0.466243203731468,14.3951288950689,3,"2","H"
"WT_42",2,585,23.1657545363727,0.697036194128082,0.466914350994371,13.6459255244017,3,"2","H"
"WT_42",3,1263,39.645740508817,0.215337277016539,0.517119477825763,20.0505707213069,3,"2","H"
"WT_42",4,825,32.2159158534819,0.162325637433132,0.504119192394363,16.2051120360714,3,"2","H"
"WT_42",5,858,32.341967370132,0.292626580563123,0.508640722560802,16.5260364983771,3,"2","H"
"WT_42",6,442,21.4061364486218,0.616085789833855,0.474835676738035,11.8614067333194,3,"2","H"
"WT_42",7,646,28.2860786024074,0.239207256588847,0.517129428965633,14.3397415065519,3,"2","H"
"WT_42",8,1288,39.8066256798054,0.260821066854056,0.529638544325253,20.2480402361493,3,"2","H"
"WT_42",9,840,32.5626775194445,0.140795958744738,0.508729969599596,16.3517676229325,3,"2","H"
"WT_42",10,617,27.769036463217,0.21917232908878,0.482864195792979,14.0141785265994,3,"2","H"
"WT_42",11,439,21.4585390774478,0.605381356313144,0.481099758640105,11.821084554079,3,"2","H"
"WT_42",12,800,31.6537551474795,0.187007615777978,0.515164430111787,15.9576912160573,3,"2","H"
"WT_42",13,629,28.2690305698448,0.130062573616887,0.482670731037917,14.1498027692828,3,"2","H"
"WT_42",14,564,24.6785763677079,0.558320747610071,0.482075514851439,13.398760233979,3,"2","H"
"WT_42",15,584,24.9785873473857,0.585151327989719,0.48126855964362,13.6342573516614,3,"2","H"
"WT_42",16,874,33.1003986073207,0.182614287856443,0.507979479452697,16.6794136744861,3,"2","H"
"WT_42",17,850,32.4358055117146,0.240491027536988,0.524191574251608,16.4488116061989,3,"2","H"
"WT_42",18,922,33.7965066053658,0.236506895756691,0.510321008131261,17.1313080370839,3,"2","H"
"WT_42",19,834,32.4758564901838,0.126637141369869,0.508894037297428,16.2932637945036,3,"2","H"
"WT_42",20,558,23.8664671898446,0.626966851222972,0.469864113517207,13.3272996698714,3,"2","H"
"WT_42",21,771,31.2263221706939,0.125952805626895,0.513072792849537,15.6657882740609,3,"2","H"
"WT_42",22,535,23.6506510378395,0.60522256413781,0.475340218084348,13.0497428751806,3,"2","H"
"WT_42",23,564,22.4002127119681,0.718609915070745,0.49026596205618,13.398760233979,3,"2","H"
"WT_42",24,807,31.7814664182746,0.191062312299038,0.516069399378447,16.0273540595545,3,"2","H"
"WT_42",25,922,33.865248821396,0.219533356622225,0.510995211782534,17.1313080370839,3,"2","H"
"WT_42",26,992,35.3715911887351,0.144081143823553,0.511794388532791,17.7697328931619,3,"2","H"
"WT_42",27,870,31.8664526326598,0.402654816556628,0.513092981233173,16.641201909114,3,"2","H"
"WT_42",28,654,27.7760371244167,0.385192140466564,0.498797451407137,14.4282592700644,3,"2","H"
"WT_42",29,714,25.7228024832156,0.696249087630115,0.475270859529144,15.0755848554949,3,"2","H"
"WT_42",30,1101,32.6204135294724,0.655292622377708,0.474005691108714,18.7205551383594,3,"2","H"
"WT_42",31,643,27.6771679964684,0.37274851219919,0.46578658431717,14.3064061460654,3,"2","H"
"WT_42",32,713,29.9031494764436,0.182419726925749,0.522231270201365,15.0650240241774,3,"2","H"
"WT_42",33,769,31.0530559378281,0.182427216561967,0.513736776178374,15.6454562884991,3,"2","H"
"WT_42",34,952,34.54057391316,0.183435488417394,0.513221492065549,17.407785949022,3,"2","H"
"WT_42",35,849,32.6019517444767,0.189002642675773,0.515946983620377,16.4391329871754,3,"2","H"
"WT_42",36,912,33.8147305216244,0.180885590480242,0.511696901856766,17.0381517835597,3,"2","H"
"WT_42",37,1238,39.1467902998952,0.239300012748328,0.501115745884867,19.8511369723634,3,"2","H"
"WT_42",38,975,34.4869672182293,0.289867820283774,0.500366298552461,17.6168140998648,3,"2","H"
"WT_42",39,817,31.887745878295,0.218014875351362,0.512039618559443,16.1263503934448,3,"2","H"
"WT_42",40,1012,35.3409510675151,0.250761668849246,0.510285345460437,17.9479693786789,3,"2","H"
"WT_42",41,867,32.8554269197547,0.215543530987229,0.520211602153786,16.6124854046993,3,"2","H"
